NO,ATNRG_NM,SAFETY_ADDR,CCTV_USE,LA,LO,CCTV_QTY,UPDATE_DT,PLCST_NM,PLCST_DEPT_NM,PLCST_DEPT_CD,CTPR_PLAGC_NM
48875,동대문구,휘경로 61-12 메인 (231010),방범,37.5947222,127.066875,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48876,동대문구,휘경로 61-12 보조1,방범,37.5947222,127.066875,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48877,동대문구,휘경로 61-12 보조2,방범,37.5947222,127.066875,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48889,동대문구,휘경로14길 9 (휘경동 163-4) 맞은편 한전주 (234013),쓰레기 무단투기,37.59476686,127.0631033,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48891,동대문구,이문로19길38 메인 (141035-BP),방범,37.59477607,127.0573886,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48892,동대문구,이문로19길38 보조1,방범,37.59477607,127.0573886,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48893,동대문구,이문로19길38 보조2,방범,37.59477607,127.0573886,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48928,동대문구,경희초교(교내) 보조1,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48929,동대문구,경희초교(교내) 보조2,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48930,동대문구,경희초교(교내) 보조3,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48931,동대문구,경희초교(교내) 보조4,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48932,동대문구,경희초교(교내) 보조5,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48933,동대문구,경희초교(교내) 보조6,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48934,동대문구,경희초교(교내) 보조7,어린이안전,37.59489,127.04916,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48972,동대문구,외대역동로12길 21 메인 (231027),방범,37.59503242,127.0659488,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48973,동대문구,외대역동로12길 21 보조1,방범,37.59503242,127.0659488,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48974,동대문구,외대역동로12길 21 보조2,방범,37.59503242,127.0659488,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48975,동대문구,휘경로31길 21 메인 (141045),방범,37.59505205,127.0676391,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48976,동대문구,휘경로31길 21 보조1,방범,37.59505205,127.0676391,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48977,동대문구,휘경로31길 21 보조2,방범,37.59505205,127.0676391,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
48978,동대문구,휘경로31길 21 보조3,방범,37.59505205,127.0676391,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49024,동대문구,휘경로23길 14 메인 (231022),방범,37.59520998,127.0654374,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49025,동대문구,휘경로23길 14 보조1,방범,37.59520998,127.0654374,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49037,동대문구, 휘경로2가길 21 메인 (141012),방범,37.59523874,127.0620206,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49038,동대문구, 휘경로2가길 21 보조1,방범,37.59523874,127.0620206,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49039,동대문구, 휘경로2가길 21 보조2,방범,37.59523874,127.0620206,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49047,동대문구,외대주차빌딩(문제차량),미세먼지,37.59525692,127.062745,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49048,동대문구,휘경로2가길15 (메인) (141033),방범,37.59527611,127.0614284,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49049,동대문구,휘경로2가길15 (보조1),방범,37.59527611,127.0614284,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49050,동대문구,휘경로2가길15 (보조2),방범,37.59527611,127.0614284,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49055,동대문구,외대앞역 지하차도 보조1,방범,37.59528755,127.0628543,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49056,동대문구,외대앞역 지하차도 보조2,방범,37.59528755,127.0628543,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49057,동대문구,외대앞역 지하차도 보조3,방범,37.59528755,127.0628543,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49073,동대문구,휘경로 24-1(외대역 1번출구 앞) (144016),쓰레기 무단투기,37.59534627,127.0625687,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49088,동대문구,이문동 71-5 메인 (141025),방범,37.59541497,127.0680026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49089,동대문구,이문동 71-5 보조1,방범,37.59541497,127.0680026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49090,동대문구,이문동 71-5 보조2,방범,37.59541497,127.0680026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49099,동대문구,휘경로15길 13 메인 (142002),어린이안전,37.59544156,127.0638094,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49100,동대문구,휘경로15길 13 보조1,어린이안전,37.59544156,127.0638094,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49101,동대문구,휘경로15길 13 보조2,어린이안전,37.59544156,127.0638094,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49102,동대문구,이문로28길 15 메인 (141007),방범,37.5954418,127.060778,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49103,동대문구,이문로28길 15 보조1,방범,37.5954418,127.060778,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49104,동대문구,이문로28길 15 보조2,방범,37.5954418,127.060778,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49127,동대문구,이문로9길 80 메인 (141043),방범,37.59548392,127.0568558,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49128,동대문구,이문로9길 80 보조1,방범,37.59548392,127.0568558,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49129,동대문구,이문로9길 80 보조2,방범,37.59548392,127.0568558,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49130,동대문구,이문로9길 80 보조3,방범,37.59548392,127.0568558,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49141,동대문구,외대역동로12가길 13 메인 (141008),방범,37.5955359,127.065927,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49142,동대문구,외대역동로12가길 13 보조1,방범,37.5955359,127.065927,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49143,동대문구,외대역동로12가길 13 보조2,방범,37.5955359,127.065927,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49162,동대문구,이문동 73(한천로55길 9) 메인,불법주정차,37.59557857,127.0679904,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49163,동대문구,이문동 73(한천로55길 9) 보조1,불법주정차,37.59557857,127.0679904,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49164,동대문구,이문동 73(한천로55길 9) 보조2,불법주정차,37.59557857,127.0679904,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49165,동대문구,휘경로17길 17-7 메인 (141042),방범,37.59560021,127.0643129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49166,동대문구,휘경로17길 17-7 보조1,방범,37.59560021,127.0643129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49167,동대문구,휘경로17길 17-7 보조2,방범,37.59560021,127.0643129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49168,동대문구,휘경로17길 17-7 보조3,방범,37.59560021,127.0643129,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49169,동대문구,이문로25길 22 메인 (141038-BP),방범,37.59561099,127.0581353,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49170,동대문구,이문로25길 22 보조1,방범,37.59561099,127.0581353,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49171,동대문구,이문로25길 22 보조2,방범,37.59561099,127.0581353,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49172,동대문구,이문로25길 22 보조3,방범,37.59561099,127.0581353,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49227,동대문구,외대역동로14길 3(서박사카센타 뒤편) (144015),쓰레기 무단투기,37.59577929,127.0654966,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49270,동대문구,휘경로11가길 11-2 메인 (141014),방범,37.5959129,127.064385,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49271,동대문구,휘경로11가길 11-2 보조1,방범,37.5959129,127.064385,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49272,동대문구,휘경로11가길 11-2 보조2,방범,37.5959129,127.064385,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49277,동대문구,청량리동 산1-1(산림과학원 삼거리) 메인 (213068),도심공원,37.5959377,127.0463574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49278,동대문구,청량리동 산1-1(산림과학원 삼거리) 보조1,도심공원,37.5959377,127.0463574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49279,동대문구,청량리동 산1-1(산림과학원 삼거리) 보조2,도심공원,37.5959377,127.0463574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49300,동대문구,휘경로23길 36-1 메인 (141005),방범,37.59599432,127.0660003,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49301,동대문구,휘경로23길 36-1 보조1,방범,37.59599432,127.0660003,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49302,동대문구,휘경로23길 36-1 보조2,방범,37.59599432,127.0660003,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49335,동대문구,이문로 30길 35 메인 (141026),방범,37.5961007,127.062199,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49336,동대문구,이문로 30길 35 보조1,방범,37.5961007,127.062199,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49337,동대문구,이문로 30길 35 보조2,방범,37.5961007,127.062199,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49341,동대문구,휘경로11길 일대 메인 (141036),방범,37.59613483,127.0637447,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49342,동대문구,휘경로11길 일대 보조1,방범,37.59613483,127.0637447,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49343,동대문구,휘경로11길 일대 보조2,방범,37.59613483,127.0637447,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49356,동대문구,이문1동 288-37(휘경로7-1) 메인,불법주정차,37.59618498,127.0610648,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49357,동대문구,이문1동 288-37(휘경로7-1) 보조1,불법주정차,37.59618498,127.0610648,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49358,동대문구,이문1동 288-37(휘경로7-1) 보조2 (통플),불법주정차,37.59618498,127.0610648,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49414,동대문구,이문로30길 22 메인 (141013),방범,37.5963604,127.061483,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49415,동대문구,이문로30길 22 보조1,방범,37.5963604,127.061483,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49416,동대문구,이문로30길 22 보조2,방범,37.5963604,127.061483,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49504,동대문구,이문로 112 보조1 (통플),미세먼지,37.59658317,127.0604745,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49524,동대문구,한천로55길 14 메인 (141015),방범,37.59666,127.067,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49525,동대문구,한천로55길 14 보조1,방범,37.59666,127.067,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49526,동대문구,한천로55길 14 보조2,방범,37.59666,127.067,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49534,동대문구,휘경로23길 54 메인 (141019),방범,37.5966707,127.066639,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49535,동대문구,휘경로23길 54 보조1,방범,37.5966707,127.066639,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49536,동대문구,휘경로23길 54 보조2,방범,37.5966707,127.066639,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49561,동대문구,이문로9길 105(이문동 349-11) 미니25 메인 (141010),방범,37.59677943,127.0568017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49562,동대문구,이문로9길 105(이문동 349-11) 미니25 보조1,방범,37.59677943,127.0568017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49563,동대문구,이문로9길 105(이문동 349-11) 미니25 보조2,방범,37.59677943,127.0568017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49564,동대문구,이문로9길 105(이문동 349-11) 미니25 보조3,방범,37.59677943,127.0568017,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49671,동대문구,외대역동로22길 10 메인 (141029),방범,37.59717708,127.0656281,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49672,동대문구,외대역동로22길 10 보조1,방범,37.59717708,127.0656281,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49673,동대문구,외대역동로22길 10 보조2,방범,37.59717708,127.0656281,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49674,동대문구,외대역동로22길 10 보조3,방범,37.59717708,127.0656281,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49745,동대문구,외대역동로34가길 9 메인 (141041),방범,37.59741438,127.0670371,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49746,동대문구,외대역동로34가길 9 보조1,방범,37.59741438,127.0670371,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49747,동대문구,외대역동로34가길 9 보조2,방범,37.59741438,127.0670371,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49798,동대문구,외대역동로34길 29 -메인 (151024),방범,37.59763682,127.0668026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49799,동대문구,외대역동로34길 29 보조1 ,방범,37.59763682,127.0668026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49800,동대문구,외대역동로34길 29 보조2,방범,37.59763682,127.0668026,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
49855,동대문구,이문1동 268-2(천장산로8) 메인 (142022),불법주정차,37.59781855,127.0600385,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
